rank,feature_id,orientation,summary,effect,null_sd,ev,abs_ev,positive_support,minimum_support
159,12499,specialized_enriched,active_fraction,0.014235792681574821,0.003757291240617633,3.788844585418701,3.788844585418701,80,8
160,2901,specialized_enriched,mean,0.04933826997876167,0.013041958212852478,3.783041477203369,3.783041477203369,80,8
161,2922,specialized_enriched,active_fraction,0.010818553157150745,0.0028651831671595573,3.7758679389953613,3.7758679389953613,77,8
162,10805,specialized_enriched,mean,0.11110897362232208,0.02948223240673542,3.7686758041381836,3.7686758041381836,76,8
163,15843,specialized_enriched,active_fraction,0.02560468204319477,0.006795153487473726,3.768079996109009,3.768079996109009,74,8
164,15647,specialized_enriched,mean,0.07264633476734161,0.019297989085316658,3.764451026916504,3.764451026916504,80,8
165,627,specialized_enriched,mean,0.06293492764234543,0.016734015196561813,3.7608981132507324,3.7608981132507324,79,8
166,1092,specialized_enriched,mean,0.06525078415870667,0.01736072637140751,3.758528470993042,3.758528470993042,80,8
167,14883,specialized_enriched,mean,0.06655524671077728,0.017710568383336067,3.757939577102661,3.757939577102661,80,8
168,1246,specialized_enriched,mean,0.06049782782793045,0.016100021079182625,3.7576241493225098,3.7576241493225098,78,8
169,1006,specialized_enriched,mean,0.08431790769100189,0.022486504167318344,3.749711751937866,3.749711751937866,80,8
170,10023,specialized_enriched,mean,0.10183923691511154,0.027164258062839508,3.749016046524048,3.749016046524048,80,8
171,741,specialized_enriched,mean,0.05209095776081085,0.013913100585341454,3.7440221309661865,3.7440221309661865,80,8
172,3196,specialized_enriched,active_fraction,0.02630375325679779,0.007035853806883097,3.738530397415161,3.738530397415161,76,8
173,8686,specialized_enriched,active_fraction,0.020752260461449623,0.0055559417232871056,3.73514723777771,3.73514723777771,76,8
174,8059,specialized_enriched,mean,0.04312082752585411,0.011584166437387466,3.722393751144409,3.722393751144409,79,8
175,8385,specialized_enriched,mean,0.04707310348749161,0.012650555931031704,3.7210304737091064,3.7210304737091064,80,8
176,6134,specialized_enriched,mean,0.052918948233127594,0.014231197535991669,3.7185168266296387,3.7185168266296387,80,8
177,9481,specialized_enriched,mean,0.11855559051036835,0.03189371898770332,3.71720814704895,3.71720814704895,78,8
178,16038,specialized_enriched,mean,0.04639716073870659,0.012483077123761177,3.7168047428131104,3.7168047428131104,79,8
179,8861,specialized_enriched,mean,0.07131601870059967,0.01920066960155964,3.7142465114593506,3.7142465114593506,80,8
180,13220,specialized_enriched,active_fraction,0.03184228762984276,0.00861965399235487,3.6941492557525635,3.6941492557525635,80,8
181,6357,specialized_enriched,active_fraction,0.046124957501888275,0.012486175633966923,3.694082021713257,3.694082021713257,78,8
182,11644,specialized_enriched,active_fraction,0.01351117342710495,0.0036628448870033026,3.6887102127075195,3.6887102127075195,80,8
183,8152,specialized_enriched,active_fraction,0.028204042464494705,0.007650098763406277,3.686755418777466,3.686755418777466,80,8
184,3360,specialized_enriched,mean,0.06769510358572006,0.018570180982351303,3.6453659534454346,3.6453659534454346,80,8
185,15976,specialized_enriched,mean,0.062428068369627,0.017125844955444336,3.6452548503875732,3.6452548503875732,79,8
186,3492,specialized_enriched,active_fraction,0.009687989950180054,0.0026732643600553274,3.6240298748016357,3.6240298748016357,78,8
