rank,feature_id,orientation,summary,effect,null_sd,ev,abs_ev,positive_support,minimum_support
212,14567,base_enriched,max,-3.144306182861328,0.7551668882369995,-4.163723468780518,4.163723468780518,70,8
213,15512,base_enriched,max,-1.8226187229156494,0.4383547902107239,-4.157862186431885,4.157862186431885,64,8
214,7895,base_enriched,max,-3.2533836364746094,0.7834039926528931,-4.152881145477295,4.152881145477295,60,8
215,7551,base_enriched,max,-10.199995040893555,2.4574341773986816,-4.150668621063232,4.150668621063232,47,8
216,14523,base_enriched,max,-3.110673427581787,0.7495397925376892,-4.150111198425293,4.150111198425293,65,8
217,10072,base_enriched,max,-4.085593223571777,0.9845777750015259,-4.1495890617370605,4.1495890617370605,56,8
218,1903,base_enriched,max,-3.400923728942871,0.8223466873168945,-4.135632514953613,4.135632514953613,77,8
219,15219,base_enriched,max,-3.300483465194702,0.7984488010406494,-4.13361930847168,4.13361930847168,51,8
220,3827,base_enriched,max,-6.017975807189941,1.4572750329971313,-4.129608631134033,4.129608631134033,73,8
221,4314,base_enriched,max,-3.5932769775390625,0.8708904981613159,-4.125980377197266,4.125980377197266,49,8
222,5870,base_enriched,max,-2.428877353668213,0.591304361820221,-4.107660293579102,4.107660293579102,68,8
223,2067,base_enriched,max,-1.775814175605774,0.43363797664642334,-4.09515380859375,4.09515380859375,48,8
224,40,base_enriched,max,-1.9923920631408691,0.4869636297225952,-4.09145975112915,4.09145975112915,76,8
225,11400,base_enriched,max,-2.4675540924072266,0.6043472290039062,-4.083007335662842,4.083007335662842,72,8
226,1551,base_enriched,max,-3.430328369140625,0.8432838320732117,-4.067821979522705,4.067821979522705,45,8
227,1962,base_enriched,active_fraction,-0.02271197736263275,0.005584504920989275,-4.0669636726379395,4.0669636726379395,67,8
228,2068,base_enriched,max,-5.409117698669434,1.330629825592041,-4.065080642700195,4.065080642700195,44,8
229,3970,base_enriched,max,-3.468419313430786,0.8540887236595154,-4.0609588623046875,4.0609588623046875,77,8
230,15784,base_enriched,max,-3.3018569946289062,0.8142011165618896,-4.055333614349365,4.055333614349365,71,8
231,11863,base_enriched,max,-2.8274190425872803,0.6977769732475281,-4.052038192749023,4.052038192749023,63,8
232,6746,base_enriched,max,-4.148715019226074,1.0243651866912842,-4.050034999847412,4.050034999847412,68,8
233,7828,base_enriched,max,-8.220438003540039,2.0297799110412598,-4.049915790557861,4.049915790557861,50,8
234,3084,base_enriched,max,-3.5010085105895996,0.8685882091522217,-4.030688285827637,4.030688285827637,43,8
235,5520,base_enriched,max,-1.1665929555892944,0.2895856201648712,-4.0284905433654785,4.0284905433654785,68,8
236,1588,base_enriched,max,-4.119535446166992,1.0230425596237183,-4.0267486572265625,4.0267486572265625,47,8
237,6315,base_enriched,active_fraction,-0.03729560971260071,0.009277739562094212,-4.01990270614624,4.01990270614624,69,8
238,8691,specialized_enriched,active_fraction,0.024375665932893753,0.006063834298402071,4.019843578338623,4.019843578338623,75,8
239,11692,base_enriched,max,-5.548659324645996,1.3838523626327515,-4.0095744132995605,4.0095744132995605,62,8
240,2039,base_enriched,max,-2.881279230117798,0.719140887260437,-4.006557464599609,4.006557464599609,80,8
241,8098,base_enriched,max,-1.3869149684906006,0.3467482328414917,-3.9997751712799072,3.9997751712799072,48,8
242,12161,base_enriched,max,-4.17574405670166,1.0462907552719116,-3.990997791290283,3.990997791290283,74,8
243,3063,base_enriched,max,-1.3643295764923096,0.34233272075653076,-3.9853904247283936,3.9853904247283936,75,8
244,1862,base_enriched,max,-6.35478401184082,1.600799560546875,-3.9697561264038086,3.9697561264038086,48,8
245,15673,specialized_enriched,active_fraction,0.04379844665527344,0.01107026357203722,3.9564051628112793,3.9564051628112793,69,8
246,3219,base_enriched,max,-2.564732313156128,0.6489663124084473,-3.952026844024658,3.952026844024658,74,8
247,12962,base_enriched,max,-5.703436851501465,1.4436959028244019,-3.950580596923828,3.950580596923828,43,8
248,1025,base_enriched,max,-3.504446029663086,0.8883548378944397,-3.9448719024658203,3.9448719024658203,67,8
249,10318,base_enriched,max,-5.045747756958008,1.2809580564498901,-3.939042091369629,3.939042091369629,57,8
250,1505,base_enriched,max,-3.2785277366638184,0.8336400389671326,-3.932785749435425,3.932785749435425,43,8
251,14175,specialized_enriched,mean,0.26127296686172485,0.06650605797767639,3.928558826446533,3.928558826446533,62,8
252,4001,base_enriched,max,-1.6029396057128906,0.40832871198654175,-3.9256107807159424,3.9256107807159424,62,8
253,7445,base_enriched,max,-2.9569602012634277,0.7549856901168823,-3.9165778160095215,3.9165778160095215,62,8
254,49,base_enriched,max,-1.7873947620391846,0.45799046754837036,-3.9026899337768555,3.9026899337768555,70,8
255,15990,base_enriched,max,-2.0387814044952393,0.5224922299385071,-3.902031898498535,3.902031898498535,59,8
256,16291,base_enriched,max,-2.964010715484619,0.759738028049469,-3.9013588428497314,3.9013588428497314,47,8
257,8029,specialized_enriched,active_fraction,0.040396109223365784,0.010360647924244404,3.8989944458007812,3.8989944458007812,48,8
258,10306,specialized_enriched,active_fraction,0.028203193098306656,0.007255762815475464,3.8870060443878174,3.8870060443878174,59,8
259,5230,base_enriched,max,-5.642362117767334,1.4526476860046387,-3.8841917514801025,3.8841917514801025,59,8
260,9468,base_enriched,max,-2.888007402420044,0.7441881895065308,-3.880748748779297,3.880748748779297,67,8
