rank,feature_id,orientation,summary,effect,null_sd,ev,abs_ev,positive_support,minimum_support
234,1232,base_enriched,max,-1.8851094245910645,0.6703875660896301,-2.811969518661499,2.811969518661499,77,8
235,12255,specialized_enriched,active_fraction,0.007547998800873756,0.002699132775887847,2.7964532375335693,2.7964532375335693,80,8
236,12798,base_enriched,active_fraction,-0.013589694164693356,0.004870220087468624,-2.79036545753479,2.79036545753479,39,8
237,1028,base_enriched,mean,-0.11405835300683975,0.04093242064118385,-2.786504030227661,2.786504030227661,48,8
238,9418,specialized_enriched,mean,0.08463314175605774,0.03044319525361061,2.7800347805023193,2.7800347805023193,50,8
239,12602,base_enriched,max,-4.055988311767578,1.4601445198059082,-2.777799129486084,2.777799129486084,33,8
240,6102,specialized_enriched,active_fraction,0.006895503960549831,0.0024866899475455284,2.7729649543762207,2.7729649543762207,57,8
241,9810,base_enriched,max,-3.559229850769043,1.28359854221344,-2.772852897644043,2.772852897644043,55,8
242,8207,specialized_enriched,active_fraction,0.001902520190924406,0.0006865763571113348,2.7710249423980713,2.7710249423980713,69,8
243,15848,base_enriched,max,-2.74619197845459,0.9929049015045166,-2.7658157348632812,2.7658157348632812,80,8
244,6111,specialized_enriched,mean,0.08352991938591003,0.030208244919776917,2.765136480331421,2.765136480331421,80,8
245,6565,specialized_enriched,max,2.703451156616211,0.9791063666343689,2.761141538619995,2.761141538619995,77,8
246,4320,specialized_enriched,max,3.290228843688965,1.1918656826019287,2.7605700492858887,2.7605700492858887,72,8
247,14239,specialized_enriched,mean,0.02372630685567856,0.008613759651780128,2.7544658184051514,2.7544658184051514,44,8
248,15557,base_enriched,max,-2.048921585083008,0.7441357970237732,-2.7534244060516357,2.7534244060516357,42,8
249,2173,specialized_enriched,mean,0.04521501064300537,0.016490748152136803,2.7418410778045654,2.7418410778045654,80,8
250,11796,base_enriched,max,-1.4781856536865234,0.5399525165557861,-2.737621545791626,2.737621545791626,65,8
251,10603,base_enriched,active_fraction,-0.004782155621796846,0.0017483907286077738,-2.735175609588623,2.735175609588623,22,8
